,Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
7833,"@TimmiTRetro @S0LV0 @sonicretro sorry solvo ;-;

dont mean 2 :((( http://t.co/uz8ZgUEZ1A",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7834,you're gonna be such a good father :( https://t.co/wNAdY4En1E,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7835,@anissapenaa :( it would it really would,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7836,@mrandmrsMCT no way I missed it too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7837,"i'm still finishing my work, dad. : ( https://t.co/T5mb06nkdS",Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,@luke_brooks I need a twin :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7839,No baby no :( http://t.co/dNSaPwiUQA,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7840,@destinydatabase just want some new stuff :( me and @__Crow__ used to love Friday's for Xur been months of no excitement now :(,Negative,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
7841,"@Austin_Love_AM FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7842,When you step on a lego barefooted. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7843,That time Twelvyy got rude :( http://t.co/zWreWycNrf,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7844,I need to sleep cuz another meeting at work in the morning :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7845,@Stockhausens just have to hope and pray he's in good hands I'm far from being able to see him and I can't call him with :(,Negative,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
7846,@WeeklyChris  Hello! ... :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7847,Good news on the Boaz Myhill front but not on takeover news :-( #wba,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7848,anyone has the pic of taeyeon's derp in channel snsd hahahaha pd didn't zoom into hers :((( LMAO SUNNY's. BESST.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7849,@leighalexander blood and plague pits :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7850,"@dargurl_serwiee Ok rich kid, I give up :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7851,"@Natvolpato1 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7852,And ignore my video game posts :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7853,"@tackdriver56 yes that's a scary sight seeing frail people in cars. It's a lottery riding near those people, I always hold my breath :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7854,@Itsmiagiron okay :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7855,twurkin is razzist!!!!!!!!!!1!! blocks and reports u and writes a tumblr post about u :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7856,@hstylessssayers @natishlouise MIGHT? :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7857,KIK me guys - shek609 #kik #kikgirl #hot #likeforlike #horny #goodmusic #mugshot :( http://t.co/FDmw6B7jAL,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7858,@cooldigangana @DiganganaS I want to attend ur birthday plssssssssssssssss :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7859,So Taissa Farmiga and Emma Roberts aren't in this season of AHS ? :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7860,sorry :((( https://t.co/7BjmbfAPAZ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7861,So gutted can't get to Liverpool tonight to see @JakeQuickenden on his final tour night gutted isn't the word :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7862,@drewsdimple he always does this when his hair is getting long :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7863,"@josselynramos01 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7864,Fever :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7865,@subsubjjang YEAH HE DID BC AT THE END HE RUN BACK TO HIS PLACE HAHAHA I DIDNT SAW THEM LAUGHING THO BC LOW QUALITY :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7866,"@daniellesladek Hi Danielle, oh no :( Do you have the latest software installed? Have you tried doing a back up and restore?",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7867,"Why momo, why? :( https://t.co/HcqK1IZBRp",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7868,@inathancameron why you unfollow me? :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7869,"@alkapranos like pharma, sugar....almost immovable :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7870,why is got7's outfit for music bank so messy? :( the colour could have been better,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7871,@myeongwh0re thank you anshe :( idk i just can't bring myself to get it off my mind but thank you;;,Negative,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
7872,"@Lill_Hippie FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7873,Watching guys total their F1 cars makes me sad:( watching billions of rands get fucked :(,Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7874,"@Mz_Phoi im bein so serious its sad....lol
go tla tweng? Ive got shit genes :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7875,@00kouhey00 Shut fuck up.Come here right now &gt;:(,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7876,@swelcome me too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7877,#SandraBland May Your Soul Rest In Peace. Our Thoughts and Prayers Are With her Family! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7878,"@rhiska22 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7879,"I can't believe that I got home, to find out that my brother is in jail, &amp; is getting sent to county tomorrow like wtf! This isn't fair :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7880,@Solo_Dm_Helperr Me please i love she :(,Negative,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7881,is this better or should i just change it back omg :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7882,@changkyunaf AHH WHY HE NO CHANGE IT SOUNDS COOLER :(( LMAO YES 2 MINHYUKS,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7883,Cause I want those nails :( http://t.co/ppwe3NHMs4,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7884,@kazonomics @CNBC Man they told me to buy gold all the way down from 1900.. and now they tell me to sell :( ?,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7885,@Suzy4everfan 😪😪😪 so tired sis we wait Yu nas hz :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7886,@jonathan_wolle Lucky :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7887,@ohkaibaeks I only have 1 though!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7888,@EXOWORLDINA is he crying or something ?? His nose is red ! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7889,what usually happens :( https://t.co/6o3ZgNOnvh,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7890,OMG selena tweets while i was busy out :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7891,saturday classes :( fuck,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7892,@maibasyony I love you much more ♡♡♡ I swear emta hatigii b2aa :(((((,Negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7893,I wanna go see Paper Towns :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7894,@LucasUpton @maffup enjoy these treats while young :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7895,@LukeBryanOnline Yayyyy!!! I hope it's not while I am knocked out by anesthesia. I will be so sad if I miss it :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7896,"If anybody around Penrith/Emu Plains sees her (she's giant and hard to miss) please let me know
Very important :( http://t.co/zQh19Rl1t2",Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
7897,@_tiffanyhwang like.... just put it at one side... or tell the staff... She still like slotted it in to make it look untouched :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7898,I WANT APINK TO WIN :( #더쇼 #에이핑크 @SBS_MTV,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7899,@gummistovlar brienne meeting lsh im so :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7900,:-( I'm up w no one to talk to. Bye,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7901,@BBCSport he's always gunna be a former Leeds manager :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7902,Darn :( http://t.co/lLeXrMuiXz,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7903,why didnt u :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7904,@dongvvoo1122 that's what im thinking too tbh :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7905,@fawadchaudhry May ALLAH save us from Pakistan`s Juudiciary :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7906,"so sad to be leaving, Tim Horton's is better than Dunkin :(((",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7907,Vidcon :(((((((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7908,@HeelSimba :( well let me know on the day if after work you feel like socialising and I will make time for you!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7909,I wish I had Cara Delevingne's face :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7910,My biggest fear is getting some drugs laced with something and flipping the fuck out :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7911,Easier said than done :( https://t.co/7HTgd85HfF,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7912,@HoneyDogKimura Yes so far. Been nightmare to sort out. No Will. :( But light @ end of tunnel now fank Dog. xxx,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7913,Omg wtf people from apb got there schedule already?? I wish they did that for us :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7914,phone fell out of my hand and it woke me up :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7915,@FilthyFrank i love u :-(,Negative,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7916,@crude18 takfaham. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7917,@yg_melissa look nothing I'm just bored :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7918,this bird just had to shit on me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7919,@dumplinghoya :(( but I want to get at least a little bit older so I can do stuff XD,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7920,Ufffff Sr Dard :( — drinking green tea,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7921,@tmhcuddly awwww KATEKYN :( I wish you could get it back,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7922,@dongvvoo1122 ehh?? i dont think line supports that :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7923,"@lana___amiir @FATMA_TEARS @saad_my_life @FatimaZahra_SA @Saadlamjarred1 yeahhh :( .. It means have ""hacharatt """,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7924,NIALL NIWLL NIALL NIALL :(((((( https://t.co/vftOOtSopP,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7925,@realmadrid New kit is not looking good.... Poor.:(,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7926,@electricgujtars not u i love u :(,Negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7927,"@douglaswhates @muziekweek Aw :-( Depends how you define success! Good music is success (2 me), so I'd say you're successful! | How are you?",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7928,@kylaaareese me too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7929,it's been a month tomorrow since luke followed me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7930,Witnessed ! #family #trip to #goa :( https://t.co/u13lmgymTH,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7931,@_orrhettofrappe they don't know how to make linis kasi :((( so sad. that's why im sweating kanina and it's so init pa huhu,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7932,"@LANISeanDon my brothers do that, I gets pissed off :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7933,Awww really miss RHD celebration :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7934,Their 1st week digital point is decent. And so does their physical album point :((( wae,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7935,Gonna miss the subsidized lunches :( https://t.co/XwpUutxD60,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7936,@marjswifter i would never be! I understand though. Just a bummer i still won't be able to meet you. :( :( :( :(,Negative,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
7937,Gutted that the @bellesglasgow 20th anniversary shows next year clash with @GlastoFest :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7938,youngjae is getting more handsome im :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7939,"@LeeUUHN No specific dates, just whenever we catch each other :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7940,@devan4director DUDE :-( DM me it I swear I won't add her,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7941,"Tbh, bestfriend breakups are even worse than relationship breakups. :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7942,harumph it's all soggy here :( was hoping to go do some more weeding,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7943,And I'm moving next week :( https://t.co/zEITfrs8kB,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7944,"@crunchy_mummy @stevie_couch @Twinmumanddad @RunJumpScrap @helsy_1983 @NigeHiggins4 @Mr_Kitney it's raining her today, boo :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7945,"@lynfogeek ""We're sorry, but Google Play Music is currently experiencing errors. Please try again in a few minutes.""

:(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7946,Im so hurt Selena was the best :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7947,the only thing i miss about Ireland is the cheese :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7948,I forgot to bring some of my #kitkat green teas and sakura flavour chokkie :( 😩😭🍵🌸,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7949,@_siMan__ says it's unavailable. :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7950,@S0LV0 @omgNova @sonicretro Sorry!!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7951,@chattsss I was going to pick you up earlier w/ richard but I forget you went to a gay club :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7952,@celestiaIstars I actually typed this at 11:11 then my laptop took forever to tweet :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7953,why does it hurt so bad :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7954,@sandwichlove_ I MISS them so much :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7955,Going to sleep alone :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7956,@yongshwa huhu i know :-( thanks before satya! xx,Negative,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7957,"My Aditya, mommy miss u sooo much :( .",Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7958,@diegxdelrey is this on ur computer? mine did it too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7959,wanna go to singapore :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7960,I WANT 🍜🍜🍜🍜🍜 :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7961,take me back pls :( http://t.co/baFVb7CXWZ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7962,THERES THIS VIBRATING NOISE THAT WOKE ME UP ANS I KEEP HEARING IT AND ITS MAKING ME SAD CUS IM SO TIRED :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7963,@Charlo_Parker Sorry :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7964,"So many people are dying while returning to Dhaka after celebrating Eid. :(

Guess traffic jam is in fact a... http://t.co/lR3JUxPtJG",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7965,"@Kellipage17 Haha, aw :( Sucks to be you! I shall be there in spirit keeping you warm &amp; cheering for you?",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7966,@Uber How do we get our free Cornettos? We can't figure it out :-( x,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7967,@rainbowsessed nosebleed :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7968,I had a scary dream &amp; now I can't go back to sleep :-((((,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7969,But T. ______  is mad of us. I think. :( :(,Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7970,@NintendoUK @InTheLittleWood I want his game!!! But the last Nintendo I bought was a wii :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7971,I think I should stop getting so angry over stupid shit :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7972,Wew ramos on the ground :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7973,i love got7's outfit for just right &gt;:( its so fun,Negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7974,@MollyRosenblatt @Gonzo @Fox35Amy @luannesorrell @JaymeKingFox35 @Fox35John @ryanelijah @KOBprod I'm a fan of hair since I don't have any :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7975,I don't sleep enough :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7976,"@HelpwDms Hi. Sorry, I already have a Shawn Mendes sponsor :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7977,"@bellakpopkpop -cont- I have LINE :l same, I just online to reply mention and just watching tl x) sorry for late reply :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7978,Today Is a horrible day :( so dark and dinghy :'( http://t.co/oKR3mwS4jm,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7979,@Skye_Fern Hi Skye! I'm sorry to hear this! :( Can you DM which store this is please and a name/description of the colleague please? (1),Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
7980,Why cant i see ur album? :( @BeaMiller,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7981,Evening :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7982,Gagal total :(( My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7983,I miss being a kid :-( http://t.co/724BGj38Hq,Negative,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7984,someone txt me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7985,i want to play sims 4 :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7986,Noooot tired :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7987,Aww. :( I liked Notch too. https://t.co/Hl310mipzP,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7988,@BannonAmanda thts depressing :-(((,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7989,Sucks everyones knocked :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7990,I'm starving :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7991,"Only a fuck day 󾆖
:(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7992,Me too :( https://t.co/naDYZSJbca,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7993,mum woke me up to help with shopping now I'm awake and tired :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7994,@benwalker87 why are they all busy :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7995,":-( ""@jperkovic93: Madrid playing in pyjamas today""",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7996,@Marx_Envy dat suks i want my old sleeping schedule back :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7997,"Ugh, I think I'm getting sick. :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7998,@charmsham i can't able to view pics da.. :( wat pic is this?,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7999,@taylorswift13 How are Swifties outside of U.S. supposed to vote? :( Really really really want to help you win!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8000,@annayeng sorna :((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8001,"@zora_db Just texted you, I am dying of lurgy, Jim! :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8002,i love the grey kit but i can't afford 3 kits :(,Negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8003,@chantalYM_ I went in to see them and apparently used about 6Gb extra of data :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8004,I've always wanted to see Two Door Cinema Club live :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8005,@fenestawindows Now You Scaring Me :( #Fenestoscope,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8006,@AinsworthKeira did I not? Ah what a shame that is. Why am I not a shuffle queen like you :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8007,"@pablonerudaofic FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8008,everything was so much easier back then :(  http://t.co/gW0vFMQqzQ,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8009,@knives_chau I'm not surprised! :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8010,hope bb can get some proper rest soon :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8011,Etienne is making me sad :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8012,sometimes i wanted to be with myself.... :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8013,Can i cry for real coz the bandana s so cute to match for my dress.:((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8014,"@colon_valeria FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8015,"Look how many people still think the more a woman has sex, the bigger her vagina. Sigh :( http://t.co/q1hctzJXvF",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8016,@jan_iyer :( u didnt wish suriya anna....,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8017,@CoreyHenson15 Follow me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8018,"@thei100 @Independent you said I was a man, I don't have dangling bits :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8019,I was just thinking mjhe aaj tak kisi ne DM ni kiya :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
